Price,Catergory,Brand,Name,Type,Code,GB,Watt
5090000,VGA,Gigabyte,Gigabyte GeForce GTX 1050 Ti G1 Gaming 4G (GV-N105TG1 GAMING-4GD),NVIDIA,1050 Ti,4,400
5090000,VGA,Gigabyte,Gigabyte GeForce GTX 1050 Ti G1 Gaming 4G (GV-N105TG1 GAMING-4GD),NVIDIA,1050 Ti,4,400
5150000,VGA,Gigabyte,Gigabyte GV-960 OC-2GD,NVIDIA,960,2,500
5210000,VGA,Zotac,ZOTAC GTX 960 4GB GDDR5 128 bit,NVIDIA,960,4,500
5210000,VGA,Zotac,ZOTAC GTX 960 4GB GDDR5 128 bit,NVIDIA,960,4,500
5250000,VGA,MSI,MSI GTX 960 2GD5T OC - Tiger White,NVIDIA,960,2,500
5250000,VGA,Asus,ASUS TURBO GTX 960 OC 4GD5 - GTX 960 4GB GDDR5,NVIDIA,960,4,500
5250000,VGA,MSI,MSI GTX 960 2GD5T OC - Tiger White,NVIDIA,960,2,500
5260000,VGA,Asus,ASUS HD7850-DC2-2GD5-V2,AMD,7850,2,500
5260000,VGA,Asus,ASUS HD7850-DC2-2GD5-V2,AMD,7850,2,500
5430000,VGA,MSI,MSI R9 380 2GD5T 2GB GDDR5 OC,AMD,R9 380,2,450
5430000,VGA,MSI,MSI R9 380 2GD5T 2GB GDDR5 OC,AMD,R9 380,2,450
5450000,VGA,Asus,ASUS HD7870-DC2-2GD5 V2,AMD,7870,2,500
5450000,VGA,Asus,ASUS HD7870-DC2-2GD5 V2,AMD,7870,2,500
5450000,VGA,Zotac,Zotac GTX 960 AMP edi Tion 2GB DDR5 128 bit,NVIDIA,960,2,500
5450000,VGA,Zotac,Zotac GTX 960 AMP edi Tion 2GB DDR5 128 bit,NVIDIA,960,2,500
5469000,VGA,Gigabyte,Gigabyte GV-960IXOC-2GD - GTX 960,NVIDIA,960,2,500
5469000,VGA,Gigabyte,Gigabyte GV-960IXOC-2GD - GTX 960,NVIDIA,960,2,500
5550000,VGA,Gigabyte,Gigabyte GV-960WF2OC-2GD,NVIDIA,960,2,500
5555000,VGA,MSI,MSI R9 380 GAMING 2G GDDR5,AMD,R9 380,2,450
5555000,VGA,MSI,MSI R9 380 GAMING 2G GDDR5,AMD,R9 380,2,450
5570000,VGA,Asus,ASUS HD7850-DC2T-2GD5-V2,AMD,7850,2,500
5570000,VGA,Asus,ASUS HD7850-DC2T-2GD5-V2,AMD,7850,2,500
5580000,VGA,MSI,MSI Radeon RX 470 GamingX 4G,AMD,RX 470,4,300
5580000,VGA,MSI,MSI Radeon RX 470 GamingX 4G,AMD,RX 470,4,300
5580000,VGA,MSI,MSI N760 2GD5/OC ITX,NVIDIA,760,2,500
5580000,VGA,MSI,MSI N760 2GD5/OC ITX,NVIDIA,760,2,500
5599000,VGA,Gigabyte,Gigabyte GV-R9 270XOC-2GD,AMD,R9 270X,2,300
5599000,VGA,Gigabyte,Gigabyte GV-R9 270XOC-2GD,AMD,R9 270X,2,300
5650000,VGA,MSI,MSI GTX 960 GAMING 2G ( 128Bit) GDDR5 PCIExpress 2.0 ( 16X),NVIDIA,960,2,500
5699000,VGA,MSI,MSI GTX 960 4GD5T OC,NVIDIA,960,4,500
5699000,VGA,MSI,MSI GTX 960 4GD5T OC,NVIDIA,960,4,500
5730000,VGA,Asus,ASUS STRIX RX 470-O4G-GAMING,AMD,RX 470,4,300
5730000,VGA,Asus,ASUS STRIX RX 470-O4G-GAMING,AMD,RX 470,4,300
5750000,VGA,Gigabyte,Gigabyte GV-960OC-4GD,NVIDIA,960,4,500
5790000,VGA,MSI,MSI N760 TF 2GD5/OC,NVIDIA,760,2,500
5790000,VGA,MSI,MSI N760 TF 2GD5/OC,NVIDIA,760,2,500
5800000,VGA,Asus,ASUS STRIX GTX 960-DC2OC-4GD5 GAMING (128 bits),NVIDIA,960,4,500
5800000,VGA,Asus,ASUS STRIX GTX 960-DC2OC-4GD5 GAMING (128 bits),NVIDIA,960,4,500
5890000,VGA,Asus,ASUS STRIX R9 380-DC2OC-2GD5-GAMING (256 bits),AMD,R9 380,2,450
5890000,VGA,Asus,ASUS STRIX R9 380-DC2OC-2GD5-GAMING (256 bits),AMD,R9 380,2,450
5890000,VGA,MSI,MSI GTX 1060 3GT OC Tiger,NVIDIA,1060,3,450
5890000,VGA,MSI,MSI GTX 1060 3GT OC Tiger,NVIDIA,1060,3,450
5890000,VGA,Gainward,Gainward GTX 960 OC 2GB GDDR5,NVIDIA,960,2,500
5900000,VGA,Zotac, ‎ZOTAC GeForce GTX 760 ZALMAN 2GB DDR5 256 bit,NVIDIA,760,2,500
5900000,VGA,Zotac, ‎ZOTAC GeForce GTX 760 ZALMAN 2GB DDR5 256 bit,NVIDIA,760,2,500
5990000,VGA,Gigabyte,Gigabyte RX 470 G1 GAMING-4GD (GV-RX 470 G1 GAMING-4GD),AMD,RX 470,4,300
5990000,VGA,Gigabyte,Gigabyte RX 470 G1 GAMING-4GD (GV-RX 470 G1 GAMING-4GD),AMD,RX 470,4,300
5999000,VGA,Gigabyte,Gigabyte GeForce GTX 1060 G1 Gaming 3gb (GV-N1060 G1 GAMING-3GD),NVIDIA,1060,3,450
5999000,VGA,Gigabyte,Gigabyte GeForce GTX 1060 G1 Gaming 3gb (GV-N1060 G1 GAMING-3GD),NVIDIA,1060,3,450
6090000,VGA,Gainward,Gainward GTX 960 Phantom 2GB GDDR5,NVIDIA,960,2,500
6200000,VGA,Gigabyte,Gigabyte GTX 1060 WINDFORCE OC 3G (GV-N1060WF2OC-3GD),NVIDIA,1060,3,450
6200000,VGA,Gigabyte,Gigabyte GTX 1060 WINDFORCE OC 3G (GV-N1060WF2OC-3GD),NVIDIA,1060,3,450
6250000,VGA,Asus,ASUS STRIX GTX 960-DC2OC-2GD5 GAMING,NVIDIA,960,2,500
6250000,VGA,Asus,ASUS STRIX GTX 960-DC2OC-2GD5 GAMING,NVIDIA,960,2,500
6290000,VGA,Gigabyte,Gigabyte GV-960 G1 GAMING-2GD,NVIDIA,960,2,500
6340000,VGA,MSI,MSI GTX 960 GAMING 2GB GDDR5 100 ME Million Edi Tion,NVIDIA,960,2,500
6340000,VGA,MSI,MSI GTX 960 GAMING 2GB GDDR5 100 ME Million Edi Tion,NVIDIA,960,2,500
6350000,VGA,Gigabyte,Gigabyte GV-N660TWF2-2GD,NVIDIA,660,2,450
6350000,VGA,Gigabyte,Gigabyte GV-N660 TiWF2-2GD,NVIDIA,660 Ti,2,450
6390000,VGA,MSI,MSI Radeon RX 470 GamingX 8G,AMD,RX 470,8,300
6390000,VGA,MSI,MSI Radeon RX 470 GamingX 8G,AMD,RX 470,8,300
6455000,VGA,MSI,MSI R9 380 GAMING 4G GDDR5,AMD,R9 380,4,450
6455000,VGA,MSI,MSI R9 380 GAMING 4G GDDR5,AMD,R9 380,4,450
6490000,VGA,Gigabyte,Gigabyte GV-N760OC-2GD,NVIDIA,760,2,500
6490000,VGA,Gigabyte,Gigabyte GV-N760OC-2GD,NVIDIA,760,2,500
6490000,VGA,Gainward,Gainward GTX 960 Phantom GLH 2GB GDDR5,NVIDIA,960,2,500
6520000,VGA,Gigabyte,Gigabyte GV-R9 270XOC-4GD,AMD,R9 270X,4,300
6520000,VGA,Gigabyte,Gigabyte GV-R9 270XOC-4GD,AMD,R9 270X,4,300
6550000,VGA,Gigabyte,Gigabyte GV-960WF2OC-4GD GTX 960 4GB GDDR5,NVIDIA,960,4,500
6550000,VGA,Gigabyte,Gigabyte GV-960 G1 GAMING-4GD,NVIDIA,960,4,500
6600000,VGA,MSI,MSI GTX 960 GAMING 4G,NVIDIA,960,4,500
6600000,VGA,MSI,MSI GTX 960 GAMING 4G,NVIDIA,960,4,500
6640000,VGA,MSI,MSI GTX 960 100 Million Edi Tion,NVIDIA,960,4,500
6640000,VGA,MSI,MSI GTX 960 100 Million Edi Tion,NVIDIA,960,2,500
6690000,VGA,MSI,MSI GTX 1060 6GT OC Tiger,NVIDIA,1060,6,450
6690000,VGA,MSI,MSI GTX 1060 6GT OC Tiger,NVIDIA,1060,6,450
6880000,VGA,Asus,ASUS ENGTX 570 DCII/2DIS/1280MD5,NVIDIA,570,2,400
6890000,VGA,MSI,MSI GTX 1060 GAMING X 3G,NVIDIA,1060,3,450
6890000,VGA,MSI,MSI GTX 1060 GAMING X 3G,NVIDIA,1060,3,450
6900000,VGA,Zotac,ZOTAC GeForce GTX 970 4GB GDDR5 256Bit,NVIDIA,970,4,600
6900000,VGA,Zotac,ZOTAC GeForce GTX 970 4GB GDDR5 256Bit,NVIDIA,970,4,600
6980000,VGA,Asus,ASUS STRIX-R9 380-DC2OC-4GD5-GAMING (256 bits),AMD,R9 380,4,450
6980000,VGA,Asus,ASUS STRIX-R9 380-DC2OC-4GD5-GAMING (256 bits),AMD,R9 380,4,450
7090000,VGA,Gigabyte,Gigabyte GeForce GTX 960 G1 Gaming,NVIDIA,960,4,500
7090000,VGA,Gigabyte,Gigabyte GeForce GTX 960 G1 Gaming,NVIDIA,960,4,500
7099000,VGA,Gigabyte,Gigabyte RX 480 G1 GAMING-4GD (GV-RX 480 G1 GAMING-4GD),AMD,RX 480,4,450
7099000,VGA,Gigabyte,Gigabyte RX 480 G1 GAMING-4GD (GV-RX 480 G1 GAMING-4GD),AMD,RX 480,4,450
7350000,VGA,Gigabyte,Gigabyte GV R9 280WF3OC-3GD,AMD,R9 280,3,450
7350000,VGA,Gigabyte,Gigabyte GV R9 280WF3OC-3GD,AMD,R9 280,3,450
7390000,VGA,MSI,MSI GTX 1060 ARMOR 6G OC (Black &amp;amp;amp;amp; White),NVIDIA,1060,6,450
7390000,VGA,MSI,MSI GTX 1060 ARMOR 6G OC (Black &amp;amp;amp;amp; White),NVIDIA,1060,6,450
7490000,VGA,Gigabyte,Gigabyte GTX 1060 WINDFORCE OC 6G (GV-N1060WF2OC-6GD),NVIDIA,1060,6,450
7490000,VGA,Gigabyte,Gigabyte GTX 1060 WINDFORCE OC 6G (GV-N1060WF2OC-6GD),NVIDIA,1060,6,450
7550000,VGA,Zotac,ZOTAC GTX 1060 Edi Tion AMP 6GB DDR5 192bit,NVIDIA,1060,6,450
7550000,VGA,Zotac,ZOTAC GTX 1060 Edi Tion AMP 6GB DDR5 192bit,NVIDIA,1060,6,450
7690000,VGA,Asus,ASUS HD7950-DC2T-3GD5-V2,AMD,7950,3,600
7690000,VGA,Asus,ASUS HD7950-DC2T-3GD5-V2,AMD,7950,3,600
7690000,VGA,Asus,ASUS DUAL-GTX 1060-6G,NVIDIA,1060,6,450
7690000,VGA,Asus,ASUS DUAL-GTX 1060-6G,NVIDIA,1060,6,450
7690000,VGA,MSI,MSI GTX 970 4GD5T OC,NVIDIA,970,4,600
7690000,VGA,MSI,MSI GTX 970 4GD5T OC,NVIDIA,970,4,600
7800000,VGA,MSI,MSI GTX 970 GAMING 4G GDDR5 PCIeXpress 3.0,NVIDIA,970,4,600
7800000,VGA,Zotac,ZOTAC GeForce GTX 970 4G AMP! Omega Core Edi Tion,NVIDIA,970,4,600
7800000,VGA,MSI,MSI GTX 970 GAMING 4G GDDR5 PCIeXpress 3.0,NVIDIA,970,4,600
7800000,VGA,Zotac,ZOTAC GeForce GTX 970 4G AMP! Omega Core Edi Tion,NVIDIA,970,4,600
7880000,VGA,MSI,MSI Radeon RX 480 8G,AMD,RX 480,8,450
7880000,VGA,MSI,MSI Radeon RX 480 8G,AMD,RX 480,8,450
7890000,VGA,Gigabyte,Gigabyte RX 480 G1 GAMING-8GD (GV-RX 480 G1 GAMING-8GD),AMD,RX 480,8,450
7890000,VGA,Gigabyte,Gigabyte RX 480 G1 GAMING-8GD (GV-RX 480 G1 GAMING-8GD),AMD,RX 480,8,450
7890000,VGA,MSI,MSI GTX 1060 GAMING X 6G,NVIDIA,1060,6,450
7890000,VGA,MSI,MSI GTX 1060 GAMING X 6G,NVIDIA,1060,6,450
7898000,VGA,Gigabyte,Gigabyte GV-RX 480D5-8GD-B (GV-RX 480D5-8GD-B),AMD,RX 480,8,450
7898000,VGA,Gigabyte,Gigabyte GV-RX 480D5-8GD-B (GV-RX 480D5-8GD-B),AMD,RX 480,8,450
7900000,VGA,Gainward,Gainward GeForce GTX 770 2GB GDDR5 256bit Golden Sample,NVIDIA,770,2,600
7990000,VGA,Gigabyte,Gigabyte GeForce GTX 1060 G1 Gaming 6gb (GV-N1060 G1 GAMING-6GD),NVIDIA,1060,6,450
7990000,VGA,Gigabyte,Gigabyte GeForce GTX 1060 G1 Gaming 6gb (GV-N1060 G1 GAMING-6GD),NVIDIA,1060,6,450
7990000,VGA,MSI,MSI N780 TF 3GD5/OC,NVIDIA,780,3,700
7990000,VGA,MSI,MSI N780 TF 3GD5/OC,NVIDIA,780,3,700
8290000,VGA,Gainward,Gainward GeForce GTX 770 Phantom 2GB GDDR5 256 Bit,NVIDIA,770,2,600
8590000,VGA,Zotac,ZOTAC GTX 970 4G AMP! Extreme 4GB GDDR5 256Bit,NVIDIA,970,4,600
8590000,VGA,Zotac,ZOTAC GTX 970 4G AMP! Extreme 4GB GDDR5 256Bit,NVIDIA,970,4,600
8690000,VGA,Asus,ASUS STRIX-RX 480-O8G-GAMING,AMD,RX 480,8,450
8690000,VGA,Gigabyte,Gigabyte GTX 1060 XTREME GAMING 6GB (GV-N1060 XTREME-6GD),NVIDIA,1060,6,450
8690000,VGA,Gigabyte,Gigabyte GTX 1060 XTREME GAMING 6GB (GV-N1060 XTREME-6GD),NVIDIA,1060,6,450
8799000,VGA,,MSI R9 290 GAMING 4G,AMD,R9 290,4,450
8930000,VGA,Gigabyte,Gigabyte GV-R9 280XOC-3GD,AMD,R9 280X,3,450
8930000,VGA,Gigabyte,Gigabyte GV-R9 280XOC-3GD,AMD,R9 280X,3,450
8950000,VGA,Quadro,NVIDIA Quadro K1200 4GB GDDR5 128 Bit,Quadro,K1200,4,400
8990000,VGA,Asus,ASUS GeForce GTX 1060 6GB ROG STRIX,NVIDIA,1060,6,450
8990000,VGA,Asus,ASUS GeForce GTX 1060 6GB ROG STRIX,NVIDIA,1060,6,450
8990000,VGA,Gigabyte,Gigabyte GV-970 XTREME-4GD,NVIDIA,970,4,600
8990000,VGA,Gigabyte,Gigabyte GV-970 XTREME-4GD,NVIDIA,970,4,600
8999000,VGA,Zotac,ZOTAC Geforce GTX 980AMP! OMEGA 4GB DDR5 256bit,NVIDIA,980,4,700
8999000,VGA,Zotac,ZOTAC Geforce GTX 980AMP! OMEGA 4GB DDR5 256bit,NVIDIA,980,4,700
9090000,VGA,Gigabyte,Gigabyte GV-970TTOC-4GD GTX 970 OC 4GB GDDR5,NVIDIA,970,4,600
9090000,VGA,Gigabyte,Gigabyte GV-970TTOC-4GD GTX 970 OC 4GB GDDR5,NVIDIA,970,4,600
9320000,VGA,MSI,MSI R9 390 GAMING 8G,AMD,R9 390,8,450
9320000,VGA,MSI,MSI R9 390 GAMING 8G,AMD,R9 390,8,450
9400000,VGA,Gigabyte,Gigabyte GV-970WF3OC-4GD GTX 970 WindForce3 OC 4GB GDDR5 ,NVIDIA,970,4,600
9400000,VGA,Gigabyte,Gigabyte GV-970WF3OC-4GD GTX 970 WindForce3 OC 4GB GDDR5 ,NVIDIA,970,4,600
9599000,VGA,Asus,ASUS STRIX R9 390-DC3OC-8GD5-GAMING (512bits),AMD,R9 390,8,450
9599000,VGA,Asus,ASUS STRIX R9 390-DC3OC-8GD5-GAMING (512bits),AMD,R9 390,8,450
9750000,VGA,Asus,ASUS HD7970-DC2-3GD5,AMD,7970,3,600
9750000,VGA,Asus,ASUS HD7970-DC2-3GD5,AMD,7970,3,600
9790000,VGA,Asus,ASUS STRIX GTX 970-DC2OC-4GD5 GAMING (256bits),NVIDIA,970,4,600
9790000,VGA,Asus,ASUS STRIX GTX 970-DC2OC-4GD5 GAMING (256bits),NVIDIA,970,4,600
9940000,VGA,MSI,MSI GTX 970 4G GDDR5 GAMING 100 Million Edi Tion ,NVIDIA,970,4,600
9940000,VGA,MSI,MSI GTX 970 4G GDDR5 GAMING 100 Million Edi Tion ,NVIDIA,970,4,600
9990000,VGA,MSI,MSI GTX 980 4GD5T 4GB GDDR5 OC Tiger White,NVIDIA,980,4,700
9990000,VGA,MSI,MSI GTX 980 4GD5T 4GB GDDR5 OC Tiger White,NVIDIA,980,4,700
9999720,VGA,MSI,MSI R9 290 4GD5,AMD,R9 290,4,450
10190000,VGA,Gigabyte,Gigabyte GV-970 G1 GAMING-4GD,NVIDIA,970,4,600
10190000,VGA,Gigabyte,Gigabyte GV-970 G1 GAMING-4GD,NVIDIA,970,4,600
10490000,VGA,Gigabyte,Gigabyte GV-970 XTREME-4GD GTX 970 Xtreme 4GB GDDR5 ,NVIDIA,970,4,600
10490000,VGA,Gigabyte,Gigabyte GV-970 XTREME-4GD GTX 970 Xtreme 4GB GDDR5 ,NVIDIA,970,4,600
10990000,VGA,Asus,ASUS HD7970-DC2T-3GD5,AMD,7970,3,600
10990000,VGA,Asus,ASUS HD7970-DC2T-3GD5,AMD,7970,3,600
10990000,VGA,MSI,MSI GTX 980 GAMING 4G GDDR5 PCIeXpress 3.0,NVIDIA,980,4,700
10990000,VGA,MSI,MSI GTX 980 GAMING 4G GDDR5 PCIeXpress 3.0,NVIDIA,980,4,700
11150000,VGA,MSI,MSI R9 390 X GAMING 8G ,AMD,R9 390,8,450
11150000,VGA,MSI,MSI R9 390 X GAMING 8G ,AMD,R9 390,8,450
11316000,VGA,SAPPHIRE,SAPPHIRE R9 290 4G GDDR5,AMD,R9 290,4,450
11455000,VGA,SAPPHIRE,SAPPHIRE TR9 290 4G GDDR5,AMD,R9 290,4,450
11590000,VGA,Asus,ASUS STRIX-R9 390 X-DC3OC-8GD5-GAMING,AMD,R9 390,8,450
11590000,VGA,Asus,ASUS STRIX-R9 390X-DC3OC-8GD5-GAMING,AMD,R9 390X,8,450
11800000,VGA,Zotac,ZOTAC GTX 1070 Founders Edi Tion,NVIDIA,1070,8,600
11800000,VGA,Zotac,ZOTAC GTX 1070 Founders Edi Tion,NVIDIA,1070,8,600
11890000,VGA,MSI,MSI Geforce GTX 1070 ARMOR 8GOC,NVIDIA,1070,8,600
11890000,VGA,Gigabyte,Gigabyte GTX 1070 WINDFORCE OC (GV-N1070WF2OC-8GD),NVIDIA,1070,8,600
11890000,VGA,Gigabyte,Gigabyte GTX 1070 WINDFORCE OC (GV-N1070WF2OC-8GD),NVIDIA,1070,8,600
11890000,VGA,MSI,MSI Geforce GTX 1070 ARMOR 8GOC,NVIDIA,1070,8,600
11900000,VGA,MSI,MSI GTX 980 Ti 6GD5T OC Tiger Armor 2X,NVIDIA,980 Ti,6,800
11900000,VGA,MSI,MSI GTX 980 Ti 6GD5T OC Tiger Armor 2X,NVIDIA,980 Ti,6,800
11999000,VGA,Zotac,ZOTAC Gefoce GTX 980 Ti AMP OMEGA 6GB DDR5 384bit,NVIDIA,980 Ti,6,800
11999000,VGA,Zotac,ZOTAC Gefoce GTX 980 Ti AMP OMEGA 6GB DDR5 384bit,NVIDIA,980 Ti,6,800
12490000,VGA,Gigabyte,Gigabyte GeForce GTX 1070 G1 Gaming (GV-N1070 G1 GAMING-8GD),NVIDIA,1070,8,600
12490000,VGA,Gigabyte,Gigabyte GeForce GTX 1070 G1 Gaming (GV-N1070 G1 GAMING-8GD),NVIDIA,1070,8,600
12590000,VGA,MSI,MSI GeForce GTX 1070 Founders Edi Tion,NVIDIA,1070,8,600
12590000,VGA,MSI,MSI GeForce GTX 1070 Founders Edi Tion,NVIDIA,1070,8,600
